ConfirmedDate,LabNo,ALSC,Station,DepthMeters,SampleDate,Time,SO4,NO3,CI,F,ANC,DIC,DOC,SIO2,CA2+,MG2+,Na+,K+,NH4+,AL_TD,AL_TM,AL_OM,AL_IM,LABPH,AIREQPH,TRUCOLOR,SCONDUCT,TOTAL_PHOS,CHLOROPHYLL
1996.04.01,96X0201,020264,1,0,1996.04.09,1015,4.159,1.091,0.369,0.009,48.520,2.048,1.933,3.176,2.261,0.294,0.562,0.072,0.069,27,46,34,12,6.550,6.770,10,19.33,,
1996.05.01,96X0258,020264,1,0,1996.05.14,1040,3.977,0.806,0.245,0.015,39.590,0.973,2.474,2.530,2.192,0.263,0.508,0.051,0.032,54,30,30,0,6.402,6.630,15,18.08,,
1996.06.01,96X0357,020264,1,0,1996.06.05,1005,3.900,0.726,0.220,0.017,37.390,0.710,2.418,3.010,2.010,0.250,0.480,0.100,0.002,43,36,40,0,6.410,6.810,25,17.86,,
1996.07.01,96X0456,020264,1,0,1996.07.08,1230,3.810,0.573,0.230,0.018,44.470,0.820,2.534,3.240,1.890,0.250,0.450,0.090,0.029,29,52,41,11,6.518,6.790,10,17.35,,
1996.08.01,96X0631,020264,1,0,1996.08.05,1010,3.370,0.173,0.240,0.021,44.280,0.780,2.744,3.430,1.970,0.260,0.410,0.100,0.000,38,48,33,15,6.603,6.650,10,17.38,,
1996.09.01,96X0754,020264,91,0,1996.09.03,1005,3.950,0.089,0.250,0.024,45.950,0.610,2.940,2.340,2.030,0.240,0.500,0.090,0.001,9,25,25,0,6.719,6.730,5,16.87,,
1996.09.01,96X0755,020264,92,0,1996.09.03,1007,3.920,0.089,0.250,0.023,48.870,0.610,2.800,3.050,2.030,0.240,0.490,0.090,0.001,8,25,25,0,6.702,6.600,10,17.07,,
1996.09.01,96X0756,020264,93,0,1996.09.03,1009,3.830,0.089,0.260,0.023,45.210,0.640,2.679,2.340,2.040,0.240,0.490,0.090,0.001,9,25,25,0,6.704,6.700,10,17.17,,
1996.10.01,96X0855,020264,1,0,1996.10.01,1010,3.870,0.106,0.250,0.015,47.380,0.790,2.710,2.730,2.110,0.270,0.450,0.100,0.007,14,20,20,0,6.582,6.890,5,17.95,,
1996.11.01,96X0954,020264,1,0,1996.11.04,0945,3.910,0.195,0.270,0.016,53.160,0.950,2.815,2.620,2.410,0.270,0.430,0.100,0.031,9,42,32,10,6.628,6.860,10,18.23,,
1996.12.01,96X1037,020264,1,0,1996.12.02,1410,3.530,0.930,0.210,0.018,28.700,0.790,3.850,4.390,2.570,0.260,0.430,0.080,0.019,109,71,58,13,6.113,6.430,25,17.17,,
1997.01.01,97X0002,020264,1,0,1997.01.06,1015,4.080,1.027,0.240,0.018,30.970,0.870,2.975,4.840,2.170,0.240,0.450,0.020,0.064,96,98,72,26,6.041,6.450,15,18.96,,
1997.02.01,97X0085,020264,1,0,1997.02.03,1000,4.630,0.943,0.290,0.011,46.520,1.720,3.064,5.550,2.170,0.290,0.520,0.080,0.047,93,68,64,4,6.031,6.760,20,22.45,,
1997.03.01,97X0172,020264,1,0,1997.03.03,1230,3.730,1.722,0.220,0.013,20.420,1.370,2.221,4.210,1.840,0.230,0.360,0.070,0.048,98,79,62,17,5.768,6.250,20,18.53,,
1997.04.01,97X0261,020264,1,0,1997.04.01,1155,3.630,1.572,0.210,0.010,23.050,1.370,2.035,4.380,1.620,0.210,0.400,0.060,0.075,89,67,49,18,5.642,6.260,15,17.64,,
1997.05.01,97X0425,020264,1,0,1997.05.13,1015,3.700,0.597,0.230,0.016,41.560,0.690,2.401,3.410,1.840,0.210,0.500,0.080,0.059,86,42,41,1,6.372,6.640,10,17.60,,
1997.06.01,97X0477,020264,1,0,1997.06.02,1015,4.000,0.562,0.240,0.017,39.110,0.520,2.198,3.070,1.940,0.230,0.440,0.070,-0.066,38,65,42,23,6.483,6.710,10,17.13,,
1997.07.01,97X0622,020264,1,0,1997.07.03,0930,3.610,0.336,0.270,0.018,62.430,2.080,2.875,3.370,1.930,0.240,0.480,0.100,0.057,48,60,49,11,6.015,6.920,25,18.62,,
1997.08.01,97X0791,020264,1,0,1997.08.06,0925,3.920,0.136,0.230,0.016,44.070,0.640,2.397,3.120,1.800,0.240,0.450,0.060,0.005,23,42,36,6,6.653,6.780,10,17.05,,
1997.09.01,97X0952,020264,1,0,1997.09.08,1000,3.940,0.021,0.230,0.017,42.000,0.680,2.641,2.650,1.970,0.240,0.480,0.090,-0.028,5,34,40,0,6.669,6.680,5,17.04,,
1997.10.01,97X1070,020264,1,0,1997.10.02,0930,4.200,0.025,0.260,0.018,46.750,0.850,2.467,2.690,1.780,0.250,0.450,0.070,0.027,31,34,34,0,6.509,6.750,15,17.62,,
1997.11.01,97X1169,020264,1,0,1997.11.04,0950,3.810,0.064,0.210,0.019,48.260,0.820,2.622,2.990,1.900,0.230,0.420,0.100,0.012,6,42,37,5,6.525,6.790,15,17.55,,
1997.12.01,97X1243,020264,1,0,1997.12.01,1335,4.490,0.502,0.290,0.016,48.200,1.090,2.764,3.220,2.180,0.280,0.490,0.090,-0.003,37,42,40,2,6.354,6.620,15,20.10,,
1998.01.01,98X0025,020264,1,0,1998.01.07,1050,4.190,1.437,0.250,0.015,36.470,1.080,3.109,4.464,2.000,0.260,0.450,0.070,0.011,88,61,61,0,6.056,6.500,15,19.99,,
1998.02.01,98X0107,020264,1,0,1998.02.04,1010,4.160,0.713,0.240,0.019,23.590,1.480,3.204,4.786,1.620,0.200,0.370,0.050,0.023,151,100,80,20,5.742,6.270,15,17.47,,
1998.03.01,98X0188,020264,1,0,1998.03.04,0935,4.300,0.838,0.240,0.016,38.300,1.860,2.735,4.287,2.020,0.260,0.470,0.070,0.007,96,71,59,12,5.927,6.540,10,19.38,,
1998.04.01,98X0279,020264,91,0,1998.04.02,1000,2.600,0.906,0.100,0.012,12.630,1.010,2.390,3.507,1.190,0.130,0.250,0.050,0.008,110,72,68,4,5.510,5.930,20,12.92,,
1998.04.01,98X0280,020264,92,0,1998.04.02,1002,2.590,0.896,0.100,0.012,11.920,0.980,2.282,3.562,1.180,0.130,0.250,0.050,-0.028,111,72,61,11,5.498,5.920,15,12.72,,
1998.04.01,98X0281,020264,93,0,1998.04.02,1005,2.560,0.945,0.100,0.012,11.370,1.010,2.250,3.453,1.170,0.130,0.250,0.050,0.010,108,72,68,4,5.520,5.920,15,12.82,,
1998.05.01,98X0393,020264,1,0,1998.05.06,0950,3.670,0.291,0.230,0.010,42.070,0.830,2.393,2.803,1.790,0.210,0.390,0.080,0.035,30,35,35,0,6.538,6.740,10,16.69,,
1998.06.01,98X0493,020264,1,0,1998.06.02,1100,3.780,0.201,0.220,0.017,42.840,0.650,2.261,2.947,1.670,0.220,0.440,0.090,0.002,20,26,33,0,6.486,6.700,15,16.82,,
1998.07.01,98X0661,020264,1,0,1998.07.06,1000,3.630,0.092,0.240,0.018,35.420,0.690,2.713,2.809,1.700,0.200,0.440,0.070,-0.017,77,46,50,0,6.208,6.620,15,16.43,,
1998.08.01,98X0892,020264,1,0,1998.08.12,1031,3.690,0.033,0.210,0.018,37.840,0.640,2.837,2.524,1.700,0.210,0.440,0.090,0.006,25,37,37,0,6.541,6.610,10,15.98,,
1998.09.01,98X1001,020264,91,0,1998.09.09,1112,3.550,0.015,0.200,0.023,42.450,0.550,2.718,2.111,1.660,0.210,0.440,0.050,-0.005,15,31,29,2,6.443,6.730,15,16.49,,
1998.09.01,98X1002,020264,92,0,1998.09.09,1114,3.500,0.015,0.190,0.022,39.600,0.520,2.709,2.002,1.660,0.220,0.440,0.050,-0.010,13,31,29,2,6.459,6.750,10,16.59,,
1998.09.01,98X1003,020264,93,0,1998.09.09,1116,3.540,0.015,0.200,0.022,43.420,0.540,2.731,1.929,1.650,0.210,0.440,0.060,0.003,13,31,29,2,6.405,6.730,15,16.29,,
1998.10.01,98X1077,020264,1,0,1998.10.07,1033,3.700,0.014,0.200,0.018,47.350,0.760,2.795,2.553,1.670,0.260,0.450,0.100,0.000,18,43,36,7,6.416,6.550,15,17.05,,
1998.11.01,98X1163,020264,1,0,1998.11.03,1030,3.670,0.097,0.230,0.017,50.910,0.740,2.654,2.816,1.820,0.260,0.420,0.060,0.048,16,34,37,0,6.551,6.720,20,17.50,,
1998.12.01,98X1294,020264,1,0,1998.12.07,1330,3.750,0.224,0.220,0.018,44.100,0.770,2.599,3.265,1.730,0.240,0.420,0.080,0.071,22,38,38,0,6.587,6.710,10,17.42,,
1999.01.01,99X0042,020264,1,0,1999.01.06,1015,4.860,0.759,0.250,0.021,59.770,1.470,2.811,4.856,2.350,0.320,0.650,0.090,0.044,29,44,37,7,6.391,6.880,10,23.50,,
1999.02.01,99X0130,020264,1,0,1999.02.03,0940,3.720,1.767,0.190,0.016,29.330,1.220,2.856,5.050,1.980,0.280,0.460,0.060,0.009,78,50,50,0,6.106,6.520,20,19.77,,
1999.03.01,99X0220,020264,1,0,1999.03.03,1000,4.050,0.933,0.210,0.017,55.070,1.950,2.386,4.600,2.110,0.280,0.520,0.070,0.039,66,44,44,0,6.054,6.880,10,20.36,,
1999.04.01,99X0368,020264,1,0,1999.04.08,1020,3.460,1.257,0.270,0.016,38.410,1.430,2.363,5.200,2.010,0.250,0.460,0.090,0.012,43,47,47,0,6.088,6.780,15,18.10,,
1999.05.01,99X0445,020264,1,0,1999.05.04,0930,3.580,0.395,0.230,0.016,47.440,0.880,2.115,3.450,1.840,0.250,0.470,0.070,0.039,20,33,27,6,6.516,6.820,5,17.68,,
1999.06.01,99X0586,020264,1,0,1999.06.02,0925,3.670,0.246,0.230,0.019,48.640,1.030,2.195,2.786,1.880,0.250,0.450,0.100,-0.011,12,35,31,4,6.598,6.780,10,17.10,,
1999.07.01,99X0743,020264,91,0,1999.07.01,0930,3.710,0.077,0.190,0.019,47.840,0.880,2.422,2.573,1.880,0.260,0.470,0.080,-0.028,10,34,34,0,6.607,6.930,5,17.40,,
1999.07.01,99X0744,020264,92,0,1999.07.01,0932,3.720,0.075,0.200,0.019,49.670,0.720,2.445,2.628,1.890,0.270,0.470,0.080,-0.025,12,34,34,0,6.695,6.820,5,17.40,,
1999.07.01,99X0745,020264,93,0,1999.07.01,0935,3.700,0.073,0.240,0.019,49.280,0.850,2.344,2.683,1.870,0.260,0.470,0.080,-0.023,13,34,34,0,6.643,6.900,5,17.30,,
1999.08.01,99X0911,020264,1,0,1999.08.02,0955,3.750,0.050,0.220,0.019,49.830,0.810,2.715,2.160,1.800,0.260,0.500,0.080,-0.005,9,34,34,0,6.721,6.900,10,17.10,,
1999.09.01,99X1071,020264,1,0,1999.09.01,1410,3.770,0.022,0.250,0.020,42.330,0.920,2.588,2.010,1.830,0.260,0.500,0.090,0.011,11,37,31,6,6.744,6.800,5,17.20,,
1999.10.01,99X1221,020264,1,0,1999.10.05,0935,3.580,0.027,0.200,0.016,54.400,0.870,2.607,2.280,1.990,0.260,0.450,0.090,0.005,9,41,37,4,6.556,6.910,15,17.03,,
1999.11.01,99X1349,020264,91,0,1999.11.03,0945,3.510,0.086,0.220,0.018,57.360,1.050,2.718,2.150,1.950,0.260,0.460,0.090,0.003,11,41,38,3,6.580,6.930,15,17.23,,
1999.11.01,99X1350,020264,92,0,1999.11.03,0947,3.510,0.084,0.230,0.018,54.970,1.030,2.646,2.200,1.950,0.260,0.460,0.100,0.000,11,41,41,0,6.567,6.950,15,17.32,,
1999.11.01,99X1351,020264,93,0,1999.11.03,0950,3.530,0.085,0.290,0.018,58.730,1.040,2.740,2.400,1.960,0.260,0.460,0.090,0.013,11,41,38,3,6.558,6.820,15,17.03,,
1999.12.01,99X1468,020264,1,0,1999.12.07,1245,3.620,0.192,0.250,0.018,51.130,1.080,2.833,2.820,1.940,0.250,0.490,0.080,0.028,18,45,45,0,6.501,6.780,15,17.42,,
2000.01.01,00X0019,020264,1,0,2000.01.04,1002,3.940,0.830,0.280,0.016,40.780,1.090,2.657,4.790,1.960,0.300,0.540,0.080,0.012,65,54,50,4,6.264,6.800,10,19.30,,
2000.02.01,00X0118,020264,1,0,2000.02.07,1330,4.490,0.386,0.340,0.017,64.540,1.270,3.077,4.000,2.300,0.320,0.550,0.080,0.013,37,42,42,0,6.345,6.920,10,21.28,,
2000.03.01,00X0172,020264,1,0,2000.03.01,1015,3.910,1.374,0.320,0.016,37.850,1.330,2.760,4.020,2.110,0.310,0.510,0.090,0.072,47,46,46,0,6.078,6.580,10,19.80,,
2000.04.01,00X0381,020264,91,0,2000.04.06,0945,3.310,0.875,0.240,0.013,31.180,1.320,3.379,4.260,1.760,0.240,0.420,0.070,0.019,82,46,54,0,6.015,6.530,15,16.73,,
2000.04.01,00X0382,020264,92,0,2000.04.06,0948,3.300,0.869,0.250,0.014,31.310,1.410,3.478,4.110,1.750,0.230,0.420,0.060,0.019,79,51,54,0,6.091,6.600,15,16.63,,
2000.04.01,00X0383,020264,93,0,2000.04.06,0950,3.310,0.858,0.250,0.015,32.190,1.390,3.197,4.300,1.750,0.230,0.420,0.060,0.019,80,46,54,0,6.003,6.630,15,16.53,,
2000.05.01,00X0459,020264,1,0,2000.05.01,1015,3.470,0.407,0.300,0.017,43.770,1.050,3.104,4.140,1.900,0.240,0.460,0.070,0.031,48,42,42,0,6.388,6.860,10,16.83,,
2000.06.01,00X0657,020264,1,0,2000.06.08,0930,3.510,0.317,0.240,0.017,41.050,0.880,2.713,3.140,1.880,0.240,0.450,0.080,0.007,31,38,33,5,6.457,6.860,10,16.53,,
2000.07.01,00X0839,020264,1,0,2000.07.11,1000,3.620,0.115,0.250,0.015,45.530,0.680,2.859,2.910,1.710,0.260,0.460,0.090,-0.016,12,28,23,5,6.650,6.920,10,16.53,,
2000.08.01,00X1072,020264,1,0,2000.08.14,1030,3.460,0.027,0.240,0.014,48.410,0.680,4.058,2.370,1.730,0.230,0.470,0.080,0.010,15,33,30,3,6.625,6.880,5,16.60,,
2000.09.01,00X1223,020264,1,0,2000.09.13,1035,3.580,0.041,0.250,0.017,47.060,0.900,2.550,2.410,1.690,0.250,0.550,0.100,0.008,12,34,30,4,6.504,6.880,10,16.90,,
2000.10.01,00X1289,020264,1,0,2000.10.04,0910,3.510,0.057,0.250,0.016,51.770,1.180,2.714,2.280,1.860,0.270,0.520,0.090,0.049,11,36,36,0,6.523,6.930,10,17.13,,
2000.11.01,00X1435,020264,91,0,2000.11.07,0940,3.550,0.098,0.240,0.016,60.950,1.030,2.676,2.370,1.880,0.280,0.530,0.090,0.057,13,36,33,3,6.584,7.100,10,18.00,,
2000.11.01,00X1436,020264,92,0,2000.11.07,0942,3.550,0.098,0.240,0.018,60.360,1.020,2.634,2.520,1.910,0.280,0.520,0.090,0.055,12,40,36,4,6.551,7.110,10,17.90,,
2000.11.01,00X1437,020264,93,0,2000.11.07,0945,3.550,0.094,0.250,0.018,60.480,0.980,2.552,2.220,1.920,0.280,0.520,0.090,0.057,11,36,36,0,6.587,7.090,10,18.00,,
2000.12.01,00X1503,020264,1,0,2000.12.06,1300,3.910,0.249,0.290,0.017,61.400,1.250,2.752,3.030,2.180,0.290,0.560,0.090,0.072,16,28,28,0,6.511,7.040,10,19.40,,
2001.01.01,01X0049,020264,1,0,2001.01.08,1010,3.630,0.466,0.270,0.015,43.580,1.250,2.466,3.580,2.100,0.250,0.520,0.090,0.046,57,51,47,4,6.234,6.810,10,17.70,,
2001.02.01,01X0099,020264,91,0,2001.02.01,1035,3.880,1.511,0.240,0.015,54.140,1.350,2.298,4.980,2.380,0.330,0.620,0.090,0.029,59,49,49,0,6.169,6.870,15,21.38,,
2001.02.01,01X0100,020264,92,0,2001.02.01,1037,3.960,1.527,0.240,0.020,50.580,1.380,2.267,4.980,2.370,0.330,0.610,0.090,0.034,59,49,46,3,6.167,6.910,15,21.48,,
2001.02.01,01X0101,020264,93,0,2001.02.01,1039,3.930,1.513,0.220,0.016,53.290,1.530,2.337,5.120,2.390,0.330,0.630,0.100,0.029,57,49,46,3,6.242,6.910,15,21.38,,
2001.03.01,01X0193,020264,1,0,2001.03.01,1230,4.050,0.786,0.260,0.018,45.130,1.510,2.472,3.950,2.080,0.270,0.570,0.080,0.092,57,44,40,4,6.205,6.870,15,19.70,,
2001.04.01,01X0303,020264,1,0,2001.04.02,1030,3.760,0.436,0.260,0.022,55.280,1.890,2.225,3.180,2.130,0.280,0.560,0.090,0.066,19,32,35,0,6.220,6.880,15,19.11,,
2001.05.01,01X0498,020264,1,0,2001.05.08,0905,3.380,0.586,0.210,0.022,42.540,0.970,2.042,3.050,1.980,0.250,0.520,0.080,0.049,32,36,39,0,6.354,6.920,10,17.23,,
2001.06.01,01X0604,020264,1,0,2001.06.07,0950,3.310,0.418,0.230,0.017,45.100,0.770,2.025,2.670,1.990,0.250,0.500,0.080,0.031,22,45,42,3,6.489,6.720,15,17.03,,
2001.07.01,01X0822,020264,1,0,2001.07.03,1000,3.300,0.300,0.250,0.015,43.410,0.840,2.604,3.180,1.930,0.240,0.500,0.080,0.004,36,46,45,1,6.580,6.860,20,16.17,,
2001.08.01,01X1115,020264,1,0,2001.08.01,1455,3.340,0.117,0.260,0.017,44.710,0.720,2.964,2.520,1.790,0.240,0.510,0.090,0.029,23,39,43,0,6.613,6.720,20,15.84,,
2001.09.01,01X1452,020264,1,0,2001.09.11,0950,3.390,0.080,0.300,0.017,46.620,0.740,2.369,1.930,1.830,0.270,0.490,0.080,0.027,7,40,40,0,6.638,6.860,15,16.37,,
2001.10.01,01X1578,020264,91,0,2001.10.01,1445,3.430,0.069,0.230,0.023,44.430,0.440,2.742,1.580,1.810,0.230,0.490,0.090,0.016,18,40,42,0,6.705,6.770,15,16.04,,
2001.10.01,01X1579,020264,92,0,2001.10.01,1447,3.420,0.074,0.240,0.023,42.230,0.440,2.765,1.600,1.760,0.230,0.500,0.090,0.013,16,39,42,0,6.704,6.780,15,15.84,,
2001.10.01,01X1580,020264,93,0,2001.10.01,1449,3.440,0.072,0.220,0.022,42.050,0.430,2.666,1.550,1.760,0.230,0.500,0.100,0.013,19,42,43,0,6.775,6.850,15,15.64,,
2001.11.01,01X1684,020264,1,0,2001.11.01,1435,3.880,0.151,0.230,0.019,48.250,0.750,2.379,1.880,1.850,0.250,0.490,0.090,0.036,7,34,35,0,6.734,6.750,20,16.73,,
2001.12.01,01X1764,020264,1,0,2001.12.03,1435,3.460,0.262,0.240,0.018,51.280,0.850,2.292,2.110,1.900,0.260,0.500,0.080,0.068,17,30,33,0,6.428,6.740,15,17.50,,
2002.01.01,02X0042,020264,1,0,2002.01.08,1240,3.910,0.382,0.260,0.007,56.610,1.150,2.436,2.600,2.270,0.290,0.580,0.090,0.051,18,36,33,3,6.535,6.900,15,19.31,,
2002.02.01,02X0138,020264,1,0,2002.02.07,1305,3.690,0.696,0.230,0.024,55.750,1.110,2.321,2.340,2.130,0.290,0.550,0.070,0.060,23,29,28,1,6.490,6.950,20,18.71,,
2002.03.01,02X0192,020264,1,0,2002.03.04,0930,3.940,1.782,0.290,0.016,37.050,1.360,2.853,5.010,2.210,0.310,0.610,0.070,0.035,76,44,42,2,6.085,6.680,25,21.29,,
2002.04.01,02X0327,020264,1,0,2002.04.01,1425,3.360,0.945,0.260,0.016,37.100,1.450,1.945,2.870,1.870,0.240,0.490,0.060,0.047,41,33,36,0,6.137,6.700,20,17.23,,
2002.05.01,02X0489,020264,1,0,2002.05.02,1140,3.500,0.591,0.240,0.022,39.440,0.890,1.994,2.420,1.940,0.230,0.490,0.080,0.004,30,34,36,0,6.408,6.900,5,16.76,,
2002.06.01,02X0633,020264,1,0,2002.06.10,1310,3.660,0.383,0.230,0.020,45.780,0.830,2.179,2.770,1.920,0.240,0.530,0.090,0.028,33,33,33,0,6.571,6.930,10,17.15,,
2002.07.01,02X0961,020264,1,0,2002.07.09,1410,3.710,0.332,0.220,0.016,44.430,0.760,2.357,2.520,1.880,0.240,0.530,0.070,0.021,30,37,38,0,6.529,6.890,10,16.73,,
2002.08.01,02X1308,020264,1,0,2002.08.13,1410,3.570,0.116,0.470,0.025,49.540,1.120,2.829,1.770,1.940,0.250,0.690,0.130,0.016,29,35,37,0,6.367,6.780,10,17.74,,
2002.09.01,02X1463,020264,91,0,2002.09.09,1445,3.640,0.053,0.250,0.022,48.570,0.600,2.411,1.250,1.750,0.250,0.530,0.080,0.018,17,41,43,0,6.550,6.790,5,15.91,,
2002.09.01,02X1464,020264,92,0,2002.09.09,1147,3.670,0.052,0.270,0.022,47.590,0.610,2.395,1.260,1.810,0.250,0.530,0.080,0.019,18,41,42,0,6.740,6.880,5,16.01,,
2002.09.01,02X1465,020264,93,0,2002.09.09,1450,3.660,0.060,0.250,0.026,45.920,0.580,2.429,1.260,1.780,0.250,0.530,0.080,0.023,20,41,43,0,6.775,6.860,5,15.91,,
2002.10.01,02X1675,020264,1,0,2002.10.09,1430,3.530,0.074,0.220,0.025,43.920,0.630,2.223,1.560,2.140,0.250,0.550,0.100,0.021,12,24,23,1,6.319,6.630,0,16.73,,
2002.11.01,02X1740,020264,91,0,2002.11.06,0955,3.540,0.209,0.250,0.024,47.440,0.880,2.350,1.790,1.830,0.260,0.480,0.090,0.038,8,17,19,0,6.555,6.750,10,17.13,,
2002.11.01,02X1741,020264,92,0,2002.11.06,0957,3.560,0.218,0.270,0.025,48.100,0.890,2.320,1.810,1.860,0.260,0.480,0.090,0.037,9,17,19,0,6.545,6.780,5,17.03,,
2002.11.01,02X1742,020264,93,0,2002.11.06,1000,3.560,0.205,0.290,0.023,48.770,0.890,2.317,1.730,1.830,0.260,0.480,0.090,0.040,9,17,19,0,6.558,6.800,5,17.13,,
2002.12.01,02X1845,020264,1,0,2002.12.05,1145,3.900,0.337,0.290,0.026,49.610,1.090,2.433,2.600,2.140,0.290,0.550,0.090,0.042,12,18,20,0,6.472,6.770,10,18.81,,
2003.01.01,03X0004,020264,1,0,2003.01.02,1135,4.060,0.815,0.270,0.015,47.110,1.030,2.364,3.780,1.970,0.300,0.570,0.070,0.052,39,35,32,3,6.336,6.660,10,19.70,,
2003.02.01,03X0108,020264,1,0,2003.02.05,1150,3.790,0.601,0.250,0.017,51.980,1.200,2.296,3.150,2.130,0.290,0.550,0.090,0.060,36,32,29,3,6.339,6.830,5,19.21,,
2003.03.01,03X0225,020264,1,0,2003.03.06,1045,4.460,0.535,0.310,0.021,53.710,1.440,2.652,3.140,2.470,0.350,0.620,0.120,0.078,18,29,28,1,6.365,6.900,10,20.79,,
2003.04.01,03X0380,020264,1,0,2003.04.08,1230,2.940,0.836,0.200,0.014,31.840,1.430,1.890,3.080,1.620,0.220,0.430,0.060,0.043,55,40,38,2,5.994,6.700,10,15.34,,
2003.05.01,03X0492,020264,1,0,2003.05.05,1205,3.550,0.559,0.220,0.020,45.360,0.890,2.058,2.600,1.920,0.260,0.520,0.070,0.042,32,25,29,0,6.435,6.830,10,17.42,,
2003.06.01,03X0665,020264,1,0,2003.06.09,1310,3.520,0.434,0.230,0.014,43.690,0.720,2.041,2.400,1.800,0.270,0.500,0.070,0.006,22,26,26,0,6.548,6.870,10,17.00,,
2003.07.01,03X0773,020264,1,0,2003.07.01,1446,3.610,0.244,0.220,0.022,37.540,0.600,2.337,2.110,1.770,0.240,0.550,0.090,0.020,22,28,30,0,6.725,6.600,15,16.60,,
2003.08.01,03X0961,020264,91,0,2003.08.06,1400,3.520,0.097,0.230,0.019,38.770,0.920,2.429,1.530,1.750,0.250,0.540,0.100,0.000,12,30,34,0,6.412,6.850,10,16.40,,
2003.08.01,03X0962,020264,92,0,2003.08.06,1402,3.440,0.114,0.250,0.019,48.050,0.890,2.489,1.670,1.730,0.240,0.530,0.110,0.009,13,30,34,0,6.398,6.900,15,16.20,,
2003.08.01,03X0963,020264,93,0,2003.08.06,1404,3.380,0.130,0.240,0.018,38.720,1.020,2.548,1.700,1.660,0.240,0.510,0.110,0.005,12,30,32,0,6.377,6.800,15,16.20,,
2003.09.01,03X1239,020264,1,0,2003.09.10,1424,3.540,0.019,0.250,0.025,44.780,0.710,2.411,1.230,1.770,0.260,0.570,0.090,0.003,4,28,30,0,6.631,6.940,10,16.80,,
2003.10.01,03X1340,020264,1,0,2003.10.08,1450,3.700,0.052,0.290,0.016,46.950,0.770,2.018,1.270,1.850,0.260,0.550,0.110,0.024,11,31,32,0,6.557,6.840,10,16.83,,
2003.11.01,03X1662,020264,1,0,2003.11.06,1425,3.540,0.168,0.270,0.016,47.170,0.850,2.488,1.990,1.890,0.270,0.510,0.090,0.032,33,37,34,3,6.404,6.840,15,16.83,,
2003.12.01,03X1748,020264,1,0,2003.12.03,1612,3.770,0.372,0.250,0.015,46.480,0.910,2.624,2.870,1.790,0.280,0.540,0.090,0.022,47,41,39,2,6.405,6.790,15,17.25,,
2004.01.01,04X0036,020264,1,0,2004.01.08,1207,3.990,0.792,0.290,0.016,29.900,1.260,2.854,4.530,1.730,0.240,0.530,0.050,0.016,103,54,45,9,5.922,6.550,15,17.50,,
2004.02.01,04X0120,020264,1,0,2004.02.04,1250,4.090,0.474,0.310,0.016,45.480,1.500,2.679,3.740,2.000,0.280,0.600,0.070,0.046,74,41,36,5,6.085,6.810,15,19.40,,
2004.03.01,04X0189,020264,1,0,2004.03.01,1500,3.770,0.386,0.290,0.016,44.600,1.220,2.787,2.820,1.960,0.270,0.500,0.080,0.066,59,39,36,3,6.158,6.810,15,18.31,,
2004.04.01,04X0545,020264,1,0,2004.04.05,1415,3.180,1.373,0.240,0.017,29.940,1.370,2.178,3.560,1.780,0.240,0.490,0.070,0.025,62,40,38,2,5.914,6.610,15,16.90,,
2004.05.01,04X0683,020264,91,0,2004.05.03,1250,3.270,0.477,0.260,0.016,41.840,0.750,2.150,2.590,1.730,0.220,0.520,0.080,0.066,19,30,28,2,6.425,6.650,10,16.80,,
2004.05.01,04X0684,020264,92,0,2004.05.03,1252,3.260,0.473,0.250,0.015,40.860,0.780,2.073,2.570,1.730,0.220,0.520,0.080,0.064,25,30,29,1,6.489,6.770,10,16.40,,
2004.05.01,04X0685,020264,93,0,2004.05.03,1254,3.260,0.473,0.260,0.016,40.210,0.750,2.049,2.560,1.740,0.220,0.520,0.080,0.063,32,30,28,2,6.482,6.750,10,16.40,,
2004.06.01,04X0855,020264,1,0,2004.06.09,1110,3.210,0.366,0.260,0.017,42.360,0.670,2.230,2.490,1.760,0.230,0.560,0.070,0.005,23,24,27,0,6.619,6.870,10,16.14,,
2004.07.01,04X1005,020264,1,0,2004.07.13,1045,3.360,0.151,0.260,0.018,41.110,0.820,2.402,1.970,1.740,0.250,0.550,0.100,0.009,6,26,26,0,6.485,6.770,15,16.17,,
2004.08.01,04X1145,020264,1,0,2004.08.04,1400,3.290,0.070,0.300,0.020,46.880,0.650,2.305,1.590,1.840,0.250,0.530,0.080,-0.005,8,25,27,0,6.569,6.850,10,15.64,,
2004.09.01,04X1521,020264,1,0,2004.09.16,1411,3.200,0.034,0.250,0.018,45.960,0.740,2.154,1.270,1.830,0.230,0.540,0.080,0.018,14,27,25,2,6.629,6.850,15,15.90,,
2004.10.01,04X1596,020264,1,0,2004.10.12,1000,1.590,0.082,0.470,0.019,152.730,6.040,3.278,3.370,2.810,0.450,0.670,0.250,0.066,358,44,39,5,6.175,7.470,35,24.10,,
2004.11.01,04X1664,020264,1,0,2004.11.03,1451,3.130,0.145,0.260,0.019,51.330,0.920,2.092,1.300,1.910,0.260,0.540,0.090,0.061,8,23,27,0,6.647,6.850,15,16.90,,
2004.12.01,04X1774,020264,91,0,2004.12.09,1520,3.330,0.864,0.250,0.018,37.990,1.040,2.382,3.610,1.920,0.270,0.530,0.070,0.044,72,43,36,7,6.201,6.560,20,18.10,,
